ID,Apartment,House,Room,Price per month,Size(sqm),Price per sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Number of rooms,Number of seperate rooms,Number ofhalf rooms,Type of the building,Brick apartment,Block apartment,Deposit,Utilities,Common cost,Furniture,Furnished,Equipped,Partly furnished,Empty,Floor,Balconies,View,View: Courtyard,"View: Courtyard, sunny","View: Courtyard, not sunny",View: Danube,View: Garden,View: Roof,View: Square,View: Panoramic,View: Park,View: Street,"View: Street, quiet","View: Street, sunny",View: City,View: Hill,Shortest rental period,Children welcomed,American kitchen,Can be an office,Foreigners welcomed,Washing machine,Details,Area,Transportation,Near universities,Latitude,Longitude,Lats,Lons,Postcode,District,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport
2742,1,0,0,584,60,9.733333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bartók Béla út,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1169,93,46,"Empty, equipped",0,1,0,1,1,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,Yes,Yes,-1,"Fully renovated and mechanized 60 sqm flat for rent in the district XI. (Szentimreváros), directly at Szent Gellért square, with a living room with american kitchen + 2 bedrooms on the 1st floor.  

The 5-storey, brick-built condominium, with corridor has no evelator. It is standing in one of the most popular parts of the district. Is in a good condition, has a good community of habitats and sure finances.  

The apartment has a huge living room with american kitchen, two separate bedrooms (one big and one smaller halfroom), a bath with shower and a separate toilet. The windows overlook the inner courtyard and the garden of the BME (Budapest University of Technology).  

The apartment has been completely refurbished in summer 2016. Replacement of doors and windows, including the front door. The kitchen-living room was built. The power grid and the water pipes were completely replaced. The two radiators were cleaned, maintained and aesthetically restored. The hot water is provided by electric boiler, the heating by gas convector and energy-efficient electrical panels.  

The common cost is HUF 14,000, which includes home insurance, building cleaning, garbage collection, shared electricity consumption, joint representation fee and other common costs in the house. Utilities by meters.  

The infrastructure of the neighborhood is very good. The Szent Gellért square is only a few minutes walk and the Móricz Zsigmond Square  close, too. There are plenty of smaller and larger foodstuffs and other shops, service provider, post office, phaarmacy, doctor, school, restaurant, entertainment and recreation facilities and cultural venues. In addition, there are plenty of parks and excursion spots in this part of town.  

Due to its location, public transportation is also excellent as the city center or any transport opportunities can be reached in minutes.  

The flat can be moved from August 1st!  

SMOKING IN THE FLAT IS NOT POSSIBLE! PETS BARGAINING OBJECT! We are looking for a clean, tidy tenant for long term!  

The property is also suitable for offices!  

If you have any questions, call me anytime - even on the weekend - with confidence!  

I am available on Viber, Whatsapp or even on Skype (Tamara Gürtler) !!!  

Mediation is free!",,,,47.4825033,19.0530927,47.4825033,19.0530927,1111,11,1.9938192424837085,1.5692259823337575,3.122847259231838,3.250868957722081,2.9986978745730046,15.749719425486548
2743,1,0,0,3000,135,22.22222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bimbó út,"
                4 rooms                            ",4,0,Brick Apartment,1,0,6600,93,185,Luxury,1,1,0,0,0.5,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,-1,-1,1,-1," 
",,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 0.892 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.092 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.525 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.525 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.525 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.689 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 0.783 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.972 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.972 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.972 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.972 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.972 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.972 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.972 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.041 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.702 km )Baptista Teológiai Akadémia - BTA ( 1.812 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.000 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.000 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 0.665 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 0.322 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.266 km )Közép-Európai Egyetem - KEE ( 0.739 km )Károli Gáspár Református Egyetem - KRE ( 1.180 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.195 km )Károli Gáspár Református Egyetem - KRE HTK ( 1.579 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 0.550 km )McDaniel College - MCDC ( 1.609 km )Magyar Képzőművészeti Egyetem - MKE ( 1.034 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.070 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.009 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.045 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 0.973 km )Semmelweis Egyetem - SE ( 1.532 km )Semmelweis Egyetem - SE ÁOK ( 1.532 km )Semmelweis Egyetem - SE EFK ( 0.872 km )Semmelweis Egyetem - SE FOK ( 1.532 km )Semmelweis Egyetem - SE GYTK ( 1.532 km )Színház- és Filmművészeti Egyetem - SZFE ( 0.685 km )Szent István Egyetem - SZIE ÁOTK ( 1.470 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 0.910 km )Wesley János Lelkészképző Főiskola - WJLF ( 1.967 km )Central European University - CEU ( 0.739 km )

                    More
                    



",47.527727,18.99801,47.527727,18.99801,1026,2,3.6689616088213017,5.263155507861259,7.0797380952057685,4.794943803872699,3.5444365397110675,21.524061636137446
2744,1,0,0,1206,126,9.571428571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hevesi Sándor tér,"
                4 rooms                            ",4,0,Brick Apartment,1,0,2349,124,108,Furnished or unfurnished,1,0,0,0,4,-1,View to the city,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,-1,1,1,-1,"In the VII. district in Hevesi Sandor street a 126  sqm 4 rooms  CITY PANORAMIC  flat waiting for its new tenant for LONG TERM (min 1 year). THE FLAT JUST RENOVATED UnFURNISHED  but  EQUPPED. You can be the first tenant. Common costs  35,000.- HUF.   The apartment in the HEART OF THE CITY. the public transport is 73, 74, 76 trolley  4, 6  M2, M3 metro near by. With 2 month deposit and one mounth rental fee the flat can be moved in. ",,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.557 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.865 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.865 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.865 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.671 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.309 km )Budapesti Műszaki Főiskola - BMF KGK ( 0.594 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.839 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.839 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.842 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.958 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.830 km )Károli Gáspár Református Egyetem - KRE ( 1.613 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.359 km )Károli Gáspár Református Egyetem - KRE HTK ( 1.386 km )McDaniel College - MCDC ( 1.895 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.208 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.389 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.991 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 0.235 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.419 km )Semmelweis Egyetem - SE ( 1.154 km )Semmelweis Egyetem - SE ÁOK ( 1.154 km )Semmelweis Egyetem - SE EFK ( 1.430 km )Semmelweis Egyetem - SE FOK ( 1.154 km )Semmelweis Egyetem - SE GYTK ( 1.154 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.593 km )Szent István Egyetem - SZIE ÁOTK ( 1.878 km )Wesley János Lelkészképző Főiskola - WJLF ( 0.481 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 0.157 km )

                    More
                    



",47.5041761,19.0725027,47.5041761,19.0725027,1077,7,2.490707614491049,1.845538114034411,0.9060352311753844,1.4134952433266446,3.6102342892644383,15.353875761060532
2745,1,0,0,1298,126,10.3015873,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hevesi Sándor tér,"
                4 rooms                            ",4,0,Brick Apartment,1,0,2597,93,108,"Partly furnished, equipped",0,1,1,0,4,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,-1,1,-1,-1,-1,,,,47.5041761,19.0725027,47.5041761,19.0725027,1077,7,2.490707614491049,1.845538114034411,0.9060352311753844,1.4134952433266446,3.6102342892644383,15.353875761060532
2746,1,0,0,587,80,7.3375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,budaFOKI utca,"
                4 rooms                            ",4,0,Brick Apartment,1,0,1175,90,53,"Furnished, equipped",1,1,0,0,2,-1,To the courtyard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,1,diamond.alberlet.hu,,,,47.4669163,19.053096300000004,47.4669163,19.053096300000004,1117,11,2.6157425835750656,3.2970239648944673,4.476575557056649,4.978863506927114,4.3911627521419385,15.303439469925733
2747,1,0,0,1159,107,10.8317757,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Krisztina körút,"
                3 rooms                 + 1 half room            ",3,1,Brick Apartment,1,0,2318,46,43,"Furnished, equipped",1,1,0,0,2,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,Yes,-1,-1,Yes,1,diamond.alberlet.hu,,,,47.5047941,19.0239892,47.5047941,19.0239892,1122,12,0.9358547799911737,2.207487106438048,4.511830663686982,2.6092108891174624,0.3803509873215537,18.670388006220367
2748,1,0,0,692,66,10.48484848,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Szilágyi Erzsébet fasor,"
                3 rooms                            ",3,0,Brick Apartment,1,0,1385,15,108,"Partly furnished, equipped",0,1,1,0,3,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,1,-1,"A fully renovated and furnished, 66 sqm, 3th floor flat for rent in the the XII. district (Virányos), on Szilágyi Erzsébet street, with american kitchen + 2 bedrooms and balcony! 

The 4-storey brick-built condominium is located in the neighborhood of Budagyöngye, on Szilágyi Erzsébet fasor between Monda and Mese street. It overlooks not look at the streetfront, but at the well-kept green garden around the house. The bauhaus building is nicely maintained. It has good residential community and secure finances. 

The apartment has a smaller ante-room, a living room with american kitchen, a breakfast table and a dining table, too. From the living room you can reach the balcony, the two bedrooms at the two edges and a shower room with toilet and bidet. There is also a separate toilet in the ante-room where the washing machine is also located. 

The apartment is fully and freshly renovated. All doors, covers, furniture and appliances are brand new. All windows and the balcony door have a shutter, too. The kitchen is fully equipped (freezer, dishwasher, stove, extractor). The living room has an L-shaped living room furniture, a TV stand, a showcase / bookcase, both bedrooms with a bed and an armchair. 

The common cost is 35,000 HUF which includes heating, cold water consumption, sewerage, garbage transportation and other costs incurred in the building (gardening, lighting, elevator maintenance etc) 

The infrastructure of the neighborhood is very good. You can walk by feet to Budagyöne and you're only a few minutes away by tram from the Mammut shopping center. There are plenty of smaller and larger food and other shops and stores, services, post office, pharmacy, doctor, school, restaurant in the neighborhood. Many entertainment and cultural venues (eg Millenáris, cinemas and galleries, Buda Castle etc.) and amusement parks and excursion places (Városmajor, Vérmező, Hűvösvölgy, Libegő, Hármashatár the island of Margit, etc.). 

Within a few minutes walk is the tram 61 and 56 (Budagyöngye station). With them you can be quickly at Széll Kálmán square. Also the bus 291 in front of the house takes you to the Margit Bridge. 

BKK nearby 
Tram 56 56A 59 59B 61 
Bus 5 22 222 22A 291 
Night bus 922 956 

Parking is free in front of the house! 

SMOKING IN THE FLAT IS NOT POSSIBLE AND ANIMALS ALSO NOT ALLOWED!  

We are looking for a long term, clean, tidy tenant! 

If you have any questions, call me anytime - even on the weekend - with confidence! 

I am available on Viber, Whatsapp or even on Skype (Tamara Gürtler) !!! 

Mediation is free!",,,,47.51687800000001,18.9965599,47.51687800000001,18.9965599,1125,12,3.3390568732751147,4.654241053270651,6.77786449562562,4.5941542143802065,2.7209034615760617,21.096987685666782
2749,1,0,0,1206,98,12.30612245,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alkotmány utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,2411,74,49,"Furnished, equipped",1,1,0,0,4,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,Yes,-1,"A fully RENOVATED and EQUIPPED 98 sqm LUXURY APARTMENT FOR RENT in the V. district with balcony! 

The 4-storey, elevated condominium with corridor is located in the pulsating downtown of Budapest. The house is quiet and very beautiful. It has secured funds and a good residential community.

There is a safety grille at the front door. It has a large hallway, a dining kitchen with window overlook the backyard, a dining-hall, a large living room, a bedroom with a balcony, a bathroom with tub and toilet and a separate guest toilet. The 2 rooms overlook the street, the kitchen overlooks the back yard.

As you can see on the pictures, it is luxuriously refurbished, fully furnished and equipped flat (freezer, washmachine with dryer, dishwasher, oven, 2 air conditioners, TV etc.). 

The common cost includes home insurance, building cleaning, garbage collection, shared electricity consumption, joint representation fees and other common costs in the house. Utilities according to meters. Hot water and heating are provided by gas circo heating.

The infrastructure of the location is very good. There are plenty of smaller and larger foodstuffs, other shops, pharmacies, medical clinics, hospitals, schools and excursion places.

Due to its location, the public transport is also excellent as it is only a few minutes walk from the Kossuth Lajos square. So you can reach the city center or any other traffic junction in minutes. On the street is pay parking.

SMOKING IN THE FLAT IS NOT POSSIBLE AND ANIMALS ALSO NOT ALLOWED! 

We are looking for a long term, clean, tidy tenant!

If you have any questions, call me anytime - even on the weekend - with confidence!

I am available on Viber, Whatsapp or even on Skype (Tamara Gürtler) !!!

Mediation is free!",,,"Moholy-Nagy Művészeti Egyetem - MOME ( 0.596 km )Mozgássérültek Pető András Nevelőképző és Nevelőintézete - MPANNI ( 0.834 km )Nemzetközi Üzleti Főiskola (International Business School), - NÜF IBS ( 1.036 km )Sola Scriptura Teológiai Főiskola - SSTF ( 1.800 km )International Business School - IBS ( 1.036 km )

                    More
                    



",47.50759620000001,19.0511024,47.50759620000001,19.0511024,1054,5,0.8534729938711231,1.2316491438231232,2.5539803347350754,0.6408233784173502,2.1053261523082676,16.955035548952484
2750,1,0,0,464,70,6.628571429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Déri Miksa utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,927,62,127,"Furnished, equipped",1,1,0,0,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,1,-1,fh.alberlet.hu,,,,47.49291510000001,19.0751855,47.49291510000001,19.0751855,1084,8,3.1284297423370804,1.8826063485535887,1.1458055931042663,2.4774703662924504,3.9143522236585317,14.617759255662154
2751,1,0,0,587,80,7.3375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Budafoki út,"
                4 rooms                            ",4,0,Brick Apartment,1,0,1175,108,25,"Partly furnished, equipped",0,1,1,0,2,-1,To the courtyard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,1,diamond.alberlet.hu,,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 0.892 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.092 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.525 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.525 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.525 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.689 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 0.783 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.972 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.972 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.972 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.972 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.972 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.972 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.972 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.041 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.702 km )Baptista Teológiai Akadémia - BTA ( 1.812 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.000 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.000 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 0.665 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 0.322 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.266 km )Közép-Európai Egyetem - KEE ( 0.739 km )Károli Gáspár Református Egyetem - KRE ( 1.180 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.195 km )Károli Gáspár Református Egyetem - KRE HTK ( 1.579 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 0.550 km )McDaniel College - MCDC ( 1.609 km )Magyar Képzőművészeti Egyetem - MKE ( 1.034 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.070 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.009 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.045 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 0.973 km )Semmelweis Egyetem - SE ( 1.532 km )Semmelweis Egyetem - SE ÁOK ( 1.532 km )Semmelweis Egyetem - SE EFK ( 0.872 km )Semmelweis Egyetem - SE FOK ( 1.532 km )Semmelweis Egyetem - SE GYTK ( 1.532 km )Színház- és Filmművészeti Egyetem - SZFE ( 0.685 km )Szent István Egyetem - SZIE ÁOTK ( 1.470 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 0.910 km )Wesley János Lelkészképző Főiskola - WJLF ( 1.967 km )Central European University - CEU ( 0.739 km )

                    More
                    



",47.4669163,19.053096300000004,47.4669163,19.053096300000004,1117,11,2.6157425835750656,3.2970239648944673,4.476575557056649,4.978863506927114,4.3911627521419385,15.303439469925733
