,price_per_sqm,apartment,house,number_of_whole_rooms,floor,number_of_half_rooms,furnish_furnished,furnish_partly_furnished,view_garden,view_panoramic,view_street,balcony,lift,air_conditioner,utility_double_comfort,heating_gas,heating_wall_heating,heating_combination,heating_ceiling,heating_central_heating,heating_electric,heating_floor,heating_circulating,heating_district,available_immediately,condition_of_property_renovated,parking,longitude,latitude,data_index,cluster
7129,10.13333333,1,0,1.0,3.0,0.0,1.0,0.0,0,0,1,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.075989,47.524765,7129,4
7148,8.163265306,1,0,2.0,1.0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.108729999999998,47.510709999999996,7148,1
7159,9.411764706,1,0,2.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,1,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,1.0,19.06092,47.49196,7159,4
7177,10.4,1,0,2.0,0.5,1.0,0.0,0.0,0,0,1,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,18.98924,47.522682,7177,4
7182,10.21276596,1,0,2.0,3.0,0.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.110819,47.509434000000006,7182,4
7209,7.641791045,1,0,2.0,4.0,1.0,0.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.089705,47.559868,7209,1
7222,8.119402985,1,0,1.0,3.0,2.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.028570000000002,47.496390000000005,7222,1
7225,6.649350649,1,0,3.0,3.0,1.0,0.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.037876,47.5245,7225,1
7226,11.60784314,1,0,3.0,0.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.00613,47.496105,7226,4
7232,8.296296296,1,0,2.0,5.0,0.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.099520000000002,47.43741,7232,5
7238,12.0368,1,0,2.0,4.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.067165,47.506446999999994,7238,6
7240,12.69333333,1,0,1.0,3.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.03678,47.51097,7240,6
7245,7.058823529,1,0,3.0,7.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,1.0,19.160625,47.471779999999995,7245,5
7247,9.265671642000001,1,0,2.0,3.0,1.0,1.0,0.0,0,1,0,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,1.0,19.04875,47.51185,7247,1
7256,7.84,1,0,1.0,1.0,0.0,1.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.02523,47.58227,7256,1
7266,11.70731707,1,0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.030104,47.49258,7266,4
7280,12.1980198,1,0,4.0,2.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.0507,47.51497,7280,0
7288,9.435897436,1,0,3.0,5.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.07381,47.50417,7288,5
7301,9.309090909,1,0,1.0,2.0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.97859,47.52495,7301,4
7304,19.2,1,0,1.0,1.0,0.0,1.0,0.0,1,0,0,1.0,0.0,1.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,1.0,19.11365,47.52174,7304,3
7312,8.4,1,0,2.0,2.0,1.0,0.0,0.0,1,0,0,1.0,0.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.043129999999998,47.584742999999996,7312,1
7330,8.369230769,1,0,2.0,1.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.982378,47.528698,7330,1
7337,14.53714286,1,0,2.0,-0.5,0.0,1.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.04599,47.46546,7337,0
7348,12.0,1,0,1.0,5.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.039347,47.45077,7348,6
7351,13.17647059,1,0,3.0,3.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.05752,47.49977,7351,0
7352,8.13559322,1,0,1.0,2.0,2.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,1.0,19.086085999999998,47.42347,7352,1
7354,9.244444443999999,1,0,1.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.023761999999998,47.466640000000005,7354,4
7358,10.66666667,1,0,2.0,2.0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.007624,47.494125,7358,4
7361,8.727272727,1,0,1.0,2.0,0.0,1.0,0.0,0,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.1006,47.50763,7361,1
7364,12.44444444,1,0,1.0,4.0,0.0,1.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.074236,47.53418,7364,6
7389,10.88,1,0,2.0,1.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.071745,47.533671999999996,7389,4
7397,22.16297143,1,0,4.0,2.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.034101,47.492034999999994,7397,2
7398,8.888888889,1,0,1.0,1.0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.00178,47.521763,7398,1
7404,7.1836734689999995,1,0,1.0,1.0,1.0,1.0,0.0,1,0,0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.172594,47.432957,7404,1
7407,11.5862069,1,0,2.0,4.0,0.0,1.0,0.0,0,0,1,1.0,1.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0,1.0,19.054882,47.477447999999995,7407,6
7411,9.633333333,1,0,2.0,2.0,1.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.066608,47.513428000000005,7411,4
7419,11.17460317,1,0,2.0,5.0,1.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.074202,47.480854,7419,6
7427,5.888,1,0,4.0,1.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.12215,47.518570000000004,7427,1
7429,6.97029703,1,0,3.0,1.0,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.012695,47.491856,7429,1
7441,12.698412699999999,1,0,1.0,2.0,2.0,0.0,0.0,1,0,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.011522,47.519123,7441,0
7453,21.49253731,1,0,2.0,2.0,0.0,1.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.045347,47.482227,7453,2
7460,8.193939394,1,0,2.0,0.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.00347,47.50094,7460,1
7473,10.76923077,1,0,2.0,1.0,0.0,0.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0,1.0,19.035921,47.542065,7473,4
7491,12.0,1,0,1.0,3.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,18.990332000000002,47.493614,7491,6
7497,26.18410127,1,0,3.0,1.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.050098000000002,47.51121,7497,2
7503,27.20787027,1,0,3.0,3.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.034729000000002,47.504020000000004,7503,2
7505,5.28,1,0,3.0,1.0,0.0,0.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.023403,47.413113,7505,1
7509,10.66666667,1,0,2.0,4.0,2.0,0.0,0.0,0,0,0,1.0,1.0,1.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.045074,47.464783000000004,7509,6
7516,12.8,1,0,1.0,2.0,0.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.055220000000002,47.49041,7516,0
7535,9.846153846,1,0,1.0,4.0,0.0,1.0,0.0,0,1,0,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.0251,47.486090000000004,7535,4
7538,7.058823529,1,0,1.0,7.0,2.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.16199,47.47125,7538,5
7542,12.08888889,1,0,1.0,5.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1,1.0,19.064729999999997,47.4976,7542,6
7577,7.441860465,1,0,2.0,0.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.025082,47.43619,7577,1
7586,16.0,1,0,3.0,0.5,0.0,0.0,0.0,1,0,0,1.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1,1.0,19.00178,47.521763,7586,0
7611,10.74285714,1,0,2.0,4.0,1.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.07604,47.48836,7611,6
7668,14.4,1,0,2.0,0.0,2.0,1.0,0.0,1,0,0,1.0,0.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.03368,47.45785,7668,0
7675,16.0,1,0,1.0,1.0,0.0,1.0,0.0,0,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.078663,47.472034,7675,0
7679,14.18181818,1,0,1.0,1.0,1.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.079575,47.478396999999994,7679,0
7680,8.269662921,1,0,3.0,1.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.07343,47.51478,7680,1
7689,10.66666667,1,0,1.0,6.0,1.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.032701,47.467506,7689,5
7690,7.619047619,1,0,1.0,1.0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.07445,47.48115,7690,1
7694,17.06666667,1,0,1.0,1.0,2.0,1.0,0.0,0,0,1,1.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.041767,47.533854999999996,7694,3
7705,12.48780488,1,0,1.0,1.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.081799,47.471184,7705,0
7720,8.533333333,1,0,2.0,0.0,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.000149,47.49937,7720,1
7731,8.861538462,1,0,1.0,4.0,1.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.05784,47.49391,7731,1
7733,12.08888889,1,0,2.0,2.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.072329999999997,47.48223,7733,0
7736,7.849056603999999,1,0,2.0,9.0,0.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0,1.0,19.09411,47.55744,7736,5
7739,13.65239467,1,0,1.0,4.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,1.0,19.04577,47.502487,7739,6
7752,14.08,1,0,1.0,2.0,2.0,0.0,0.0,0,0,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.061913,47.56974,7752,0
7755,10.66666667,1,0,1.0,1.0,0.0,0.0,0.0,1,0,0,1.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.1275,47.50521,7755,4
7768,11.94666667,1,0,1.0,2.0,1.0,1.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.06716,47.50991,7768,4
7778,9.090909091,1,0,3.0,2.0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.03598,47.53614,7778,4
7780,7.5698924729999995,1,0,3.0,2.0,1.0,0.0,0.0,0,1,0,1.0,0.0,1.0,1,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,1.0,19.12649,47.526234,7780,1
7785,10.24,1,0,2.0,0.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.123576999999997,47.523582,7785,4
7788,8.941176471,1,0,3.0,9.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1,1.0,19.042555,47.53799,7788,5
7795,9.603954286,1,0,4.0,3.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.05513,47.504909999999995,7795,4
7828,10.89361702,1,0,1.0,2.0,1.0,1.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.035152,47.53513,7828,4
7836,24.96,1,0,2.0,1.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.024506,47.525074,7836,2
7843,11.80952381,1,0,1.0,4.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.050620000000002,47.49907,7843,6
7851,11.24324324,1,0,1.0,2.0,2.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.99726,47.47353,7851,4
7856,11.05454545,1,0,1.0,5.0,1.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.086191,47.535065,7856,6
7859,14.54545455,1,0,2.0,7.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,1.0,19.059376,47.522484000000006,7859,6
7878,10.26415094,1,0,2.0,2.0,0.0,0.0,0.0,0,0,1,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.03943,47.4423,7878,4
7883,12.44444444,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.081648,47.529354,7883,0
7889,8.571428571,1,0,2.0,0.5,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.046923,47.46383,7889,1
7905,6.5882352939999995,1,0,2.0,2.0,1.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,1.0,19.16455,47.47266,7905,1
7910,9.6,1,0,2.0,2.0,2.0,0.0,0.0,0,0,1,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.027885,47.483543,7910,4
7924,10.4,1,0,4.0,2.0,0.0,0.0,0.0,0,0,0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.259663,47.489452,7924,4
7926,9.442622951,1,0,2.0,6.0,1.0,0.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.054596,47.474342,7926,5
7927,12.8,1,0,2.0,3.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.05765,47.50685,7927,6
7929,8.0,1,0,3.0,1.0,0.0,1.0,0.0,0,1,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.008541,47.474292999999996,7929,1
7951,12.9284,1,0,4.0,1.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.99267,47.510459999999995,7951,0
7952,9.531914894,1,0,1.0,1.0,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.01323,47.53143,7952,4
7960,8.296296296,1,0,2.0,4.0,0.0,1.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.065582,47.487534000000004,7960,1
7969,13.02325581,1,0,2.0,3.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.07282,47.47635,7969,6
7979,8.0,1,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.068409,47.482708,7979,1
8003,8.99047619,1,0,1.0,4.0,2.0,1.0,0.0,0,1,0,1.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0,1.0,19.02246,47.5311,8003,1
8007,10.4,1,0,1.0,5.0,0.0,1.0,0.0,0,1,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.079498,47.49532,8007,5
8013,13.61702128,1,0,2.0,1.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.057396,47.50658,8013,0
8019,15.2,1,0,1.0,3.0,1.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.07459,47.488914,8019,0
8032,13.33333333,1,0,2.0,0.0,0.0,1.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.03752,47.48874,8032,0
8035,18.24,1,0,3.0,7.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.069292,47.549168,8035,3
8057,7.714285714,1,0,2.0,1.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.989867999999998,47.512535,8057,1
8060,9.6,1,0,1.0,2.0,1.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.06396,47.50521,8060,4
8061,8.888888889,1,0,2.0,1.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.074170000000002,47.525978,8061,1
8063,10.35294118,1,0,1.0,1.0,2.0,0.0,0.0,1,0,0,1.0,0.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.14092,47.48106,8063,4
8067,12.21052632,1,0,1.0,4.0,1.0,0.0,0.0,0,1,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.08537,47.58531,8067,6
8068,12.25531915,1,0,1.0,0.0,1.0,1.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.090733,47.544990000000006,8068,0
8073,9.768421052999999,1,0,2.0,1.0,1.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.05513,47.504909999999995,8073,4
8079,8.99047619,1,0,1.0,4.0,2.0,1.0,0.0,0,1,0,1.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0,1.0,19.023811,47.532303000000006,8079,1
8081,10.0,1,0,2.0,2.0,0.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.079498,47.49532,8081,4
8094,13.86666667,1,0,1.0,7.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.076778,47.485863,8094,6
8116,8.615384615,1,0,2.0,5.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1,1.0,19.121202,47.502309999999994,8116,5
8131,7.854545455,1,0,1.0,4.0,1.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.02329,47.508476,8131,1
8135,15.2,1,0,1.0,2.0,1.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.057396,47.50658,8135,0
8137,19.45098039,1,0,2.0,6.0,1.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.05684,47.49051,8137,3
8142,22.02616296,1,0,4.0,2.0,0.0,0.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.003485,47.521687,8142,2
8144,20.86689123,1,0,4.0,1.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.003485,47.521687,8144,2
8155,12.0,1,0,3.0,2.0,0.0,0.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.00515,47.49779,8155,0
8162,9.035294118,1,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.050585,47.516914,8162,4
8164,20.52385,1,0,2.0,0.0,0.0,0.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.003485,47.521687,8164,3
8165,11.5942029,1,0,2.0,3.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.021093,47.510464,8165,4
8196,9.890909091000001,1,0,2.0,2.0,0.0,1.0,0.0,0,1,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.008717,47.474907,8196,4
8199,12.8,1,0,4.0,0.0,1.0,0.0,0.0,1,0,0,1.0,1.0,1.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.003159,47.473568,8199,0
8200,24.822528,1,0,3.0,4.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.04903,47.50513,8200,2
8204,21.2716763,1,0,4.0,4.0,1.0,1.0,0.0,0,1,0,1.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1,1.0,19.01502,47.516459999999995,8204,2
8207,7.511111111,1,0,2.0,2.0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.000685,47.507236,8207,1
8212,7.849056603999999,1,0,1.0,7.0,2.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.16791,47.437470000000005,8212,5
8229,12.50909091,1,0,1.0,1.0,2.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.028675,47.52516,8229,0
8286,12.8,1,0,1.0,0.0,1.0,0.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,1.0,19.024910000000002,47.43656,8286,0
8289,25.57876989,1,0,3.0,4.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,18.99766,47.52017,8289,2
