ID,Apartment,House,Price,Size(sqm),Price/sqm,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Bedroom,Floor,Garage optional,Parking place optional,View,View: Courtyard,View: Hills,View: Garden,View: Panoramic,View: Danube,View: Square,View: Street,Furniture optional,Elevator optional,Air conditioner optional,Details,Longitude,Latitude,Postcode,District
623,1,0,-1,13,-0.076923077,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Close to Opera and Deák Ferenc tér we are offering for sale 130 sqm renovated duplex property in Andrássy út. The property is situated on the 4th floor in a renovated classical style building which has an elevator. The property consists 2 bedrooms, living room with open kitchen, and 2 bathrooms. The apartment has a balcony and roof terrace ( 45 sqm) with a panormaic view. For more information please contact with us. Own a Unique Luxurious Rooftop Apartment on Andrássy Avenue! ​Andrássy Ave. is the most sought-after address in downtown Pest. Living in Opera Terrace Homes is more than just having another apartment. This is over-the-top-luxury. Opera Terrace Homes is a unique combination of the bustling vibe of downtown Budapest and enjoying the tranquility of a roof terrace with an amazing view over the city. Opera Terrace Homes is the prime example of the best period type architecture and modern living. Built to the highest engineering standards and equipped with the latest home technology, Opera Terrace Homes is the best choice if you look for value to last. This well established Hungarian developer built more than 600 residential apartments in the past 20 years in Budapest. They picked this one-of-a-kind location and project because they also believe in creating their own legacy in the Budapest property market. Don’t miss out on this unique opportunity! Ask one of Tower’s consultants to provide a guided tour to Opera Terrace Homes. The property is under construction. Expected delivery at the 2019 Q2.",19.05656238,47.50325497,1066,6
624,1,0,350000000,63,5555555.556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a very special semidetached house. The house consists of 2 flats. The first flat is a little bit bigger than the second flat. It is 330 sqm and it has got 3 floors. On the ground floor, you can find a hall, a pool, and a sauna. On the first floor, there is a living room a bedroom and a kitchen. The second floor consists of 3 bedrooms, 2 bathrooms, and a terrace The second flat is 300 sqm and it has got 3 floors. However, this flat is a little bit different. The flat consists of a living room, 3 bedrooms, a kitchen, a dining area, 3 bathrooms, 2 wardrobes and a terrace. On the ground floor, you can find one wardrobe and a living room. On the first floor, there is a bedroom, a kitchen, a dining area, a wardrobe and a bathroom. On the second floor consists of 2 bedrooms, 2 bathrooms, and a terrace. Every flat has a separate garage and garden. All of them could be a great investment or ideal home as well",18.98811067,47.53226331,1025,2
625,1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
626,1,0,37623300,4,9405825,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,3,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"Great homes, Rejuvenation area, Excellent investment In the dynamically developing part of district IX, close to the National Theater and the Palace of Arts we offer for sale this newly built project, located only a few blocks from the Danube. The construction will be done in 6 phases, 3 buildings will have 6 staircases with a total of 520 apartments with well-thought floor plans and inner design. Award winning architect studio created the lay out concepts of the residential homes. On the street level the commercial spaces will accommodate a supermarket, a bank, a pharmacy, a household store and restaurants. Due to its central position and its well serviced and strongly developing infrastructure it can be a great option to a wide range of buyers, students, young professionals, families, investors with a goal of renting the units out. The area has undergone spectacular development, which going to continue with the construction of the new convention centre and class A office premises on the Danube bank. This apartment is located on the 3rd floor, has studio, faces east its base space is 42 sqm and has a 12 sqm terrace. For site visit, further information and units feel free to contact us. ",19.07638754,47.47369873,1097,9
627,1,0,78000000,4,19500000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 45 sqm renovated property in Ó utca. The property is situated on the 3rd floor in a good condition building which has an elevator. It consists of a bedroom, livign room, kitchen and bathroom. Because of the location it could be great opportunity for investment.",19.05511268,47.5043123,1065,6
628,1,0,69900000,9,7766666.667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,6,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 96 sqm good condition apartment in Rottenbiller utca. The property is situated on the 6th floor in a newly built building which has an elevator. The property consists of 2 bedrooms, living room, kitchen, bathroom and balcony. Veterinary University only few minutes by walk so it could be great opportunity for investment.",19.07651966,47.50225297,1074,7
629,1,0,52500000,7,7500000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.5,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 77 sqm unrenovated apartment in Király utca, next to Erzsébet körút. The street (Hársfa) facing property is situated on the mezzanine. The flat consists of 2 rooms, a kitchen, bathroom, hallway, entry hall, separate toilet.",19.06531503,47.50541162,1067,6
630,1,0,577800000,64,9028125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"The owner has obtained a building permit to construct a condominium of 13 apartments on Basement + Ground floor + 2 floors + Attic area, based on the regulations under L1-V1-Z zoning. Plot size: 645 sqm Building type: closed in line with the existing buildings Planned parking spaces: 12 Planned total sqm: 1858 m2 Planned green cover: 16,39% - 105,69 m2 Currently there is an office building on the plot, with basement + 2 floors (basement: 147 sqm, Ground floor: 152,6 sqm, 1st floor: 209 sqm) which has been completely renovated in 2012. The plan is to construct residential units on 4 floors. The building will have an inner courtyard, the floor plans are flexible, the building fits well to its surroundings. The plans are made to meet the needs of the district, the average size is 83 sqm, minimum 2 bedrooms. The total number of apartments is 13, with duplex units on the ground and top floor of the newly constructed part. On the top floor of the old part there is a large apartment with direct entry from the elevator. The façade is under monument protection. Besides the existing façade all the apartments have balcony, the ground floor units have garden connections together with their terraces.",19.02920211,47.49977094,1012,1
631,1,0,168000000,18,9333333.333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,9,1,1, River Danube,0,0,0,0,1,0,0,1,1,1,"Luxurious penthouse apartment with Panoramic view over the Danube and roof terrace! We offer for sale this unique penthouse apartment in the Sun Palace building in district 3, with panoramic view over the Danube. The apartment is located on the 9th floor, the size is 146 sqm, has 5 rooms – 3 bedrooms and 2 living areas, and has two terraces with a total of 70sqm around the apartment, with all the rooms having access to the terraces. The apartment is finished with luxurious materials, it has AC system, and motorized shutters. The apartment has 3 bathrooms, with sauna and steam-shower, a wardrobe room and utility room as well. It has two entrances. The building accompanies Sun Palace Fitness, which has a swimming pool, a well-equipped gym with additional services, but not pushing burden on the common cost. The buildings have a common inner garden, with playground. He public transportation connections are excellent. Additionally, two parking spaces and a storage unit can be purchased for an additional 10 million HUF in total. ",19.03942032,47.53380221,1036,3
632,1,0,60000000,12,5000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale a 120 sqm apartment in district 23, Segesvári utca (Gyömrő). It is situated in a concrete style building. The 2-storey apartment is situated in a 4-apartment condominium. The flat consists of 3 bedrooms, a living room with open kitchen kitchen, a pantry, a bathroom and a toilet. The apartment is very sunny. Windows are facing to the garden. Heating: a newly installed circo heating system. It could be an ideal home as well. ",19.38033589,47.44196714,2234,23
633,1,0,46900000,5,9380000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a 2 bedroom apartment in Kazinczy utca, next to Kazinczy Synagogue. The courtyard facing property is situated on the 2nd floor in a nice classical style building. The flat consists of 2 rooms, a half-room, hallway, kitchen, bathroom, pantry. Could be a great investment.",19.06101311,47.49974194,1075,7
634,1,0,109000000,10,10900000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.5,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 100 sqm luxury apartment in Mészáros street (district 1.). The property situated on the mezzanine floor in a classical building. The flat consists of living room with open plan kitchen, 2 bedrooms with bathrooms. This is a great opportunity for investment or a home as well.",19.02941442,47.49784449,1013,1
635,1,0,65000000,8,8125000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale 89 sqm good condition apartment in Dohány utca close to Synagogue. The courtyard facing property is on the gorund floor. The building is under renovation. The proerty consists of 4 bedrooms, living room, 2 kitchens, and 3 bathrooms. Common cost is 21.000 HUF/month. It could be great opportunity for investment.",19.06364341,47.49763017,1077,7
636,1,0,144900000,11,13172727.27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Luxurious Apartment with Panoramic View! We are offering for sale a freshly renovated luxurious apartment with panoramic view over the National Museum of Budapest. The apartment is located in a classical building, which has na elevator. The base size of the apartment is 116 sqm, it consists of a spacious living room, a kitchen, 2 bedrooms and 2 bathrooms. The apartment is currently under renovation, and will be finished late winter. It is being renovated with quality materials, such as Porcelanosa tiles, real wood floor. It is airconditioned as well. A unique opportunity to buy a spacios freshly renovated apartment with panoramic view!",19.05986513,47.49202893,1053,5
637,1,0,59500000,7,8500000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,,19.02185954,47.4949683,1126,12
638,1,0,40130000,7,5732857.143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.5,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a fully furnished mezzanine apartment. This spacious apartment boasts a super location and easy accessibility.Accommodation consists of two bedrooms, living room kitchen, storage, bathroom and separated toilet. Well served by public transport:4-6 tram. Near to BME and the Alle shopping mall. Due to it's easy rentability this is a very good investment.",19.05424322,47.47943486,1111,11
639,1,0,50500000,7,7214285.714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 76 sqm apartment in Murányi utca. The flat is on the 3rd floor in a classical building. The street facing property consists of 2 bedroom, a living room, a kitchen, and a bathroom. Because of the location, public transport is good so it could be a great opportunity for investment.",19.0813245,47.50743609,1078,7
640,1,0,250000000,15,16666666.67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 156 sqm luxury smart home in Petőfi Sándor utca (District 5.), close to the Deák Ferenc and Ferenciek tere. The Buda hill facing property is situated on the 5th floor in a nice classical style building which has got an elevator. The flat consists of 3 bedrooms, a livingroom, a lounge, an open plan kitchen, a dining area, 2 bathrooms, and a terrace. The public transportation connections are superb so it could be a great investment or ideal home as well.",19.05214037,47.49614654,1052,5
641,1,0,189000000,35,5400000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"An amazing family house is for sale in Solymár. The 350 sqm property has 2 bedrooms, 2 bathrooms and a separate restroom, also a quite spacious living room with American style kitchen from which you can step on to the large terrace. However, the realy specialty of the beautiful garden is the swimming pool. Within the house, there are a sauna and a jacuzzi as well to provide relaxation. This elegant and fully furnished house is a perfect choice for anyone who prefers a quiet neighborhood.",18.92426929,47.58722738,2083,8
642,1,0,156900000,12,13075000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale 124 sqm newly built apartment with a panoramic view in Hadik András utca in District XII. The property consists of 2 rooms, a living room with open plan kitchen and dining area, bathroom, separate toilet, pantry, garderobe and a 13 sqm patio. The apartment has a garage space which is 5M/pice. The apartment built high-quality materials. Because of the excellent location, public transport is good. Construction will be finished in Q4 2018.",18.99064268,47.51174415,1125,12
643,1,0,40900000,4,10225000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 41 sqm renovated apartment in the 7th district at Rottenbiller utca, not far from Keleti Railway Station. The property is located on the ground floor of the classical style building in a good condition. The bedroom window overlooking to the courtyard and the other windows overlooking to the street. In the apartment there is a bedroom, a living room with dining area, a kitchen and a separate bathroom and restroom. The rooms heated by convetor and in the kitchen there is floor heating. Thanks to the location it is a great opportunity for investment and home.",19.07406147,47.50541284,1077,7
644,1,0,51900000,6,8650000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a fully renovated, one bedroom apartment in Eötvös utca. The cpurtyard facing property is situated on the 2nd floor in a nice classical style building (no elevator). The flat consists of one bedroom with galley, a livingroom, hallway, kitchen and bathroom. Could be a great investment!",19.06480581,47.50610314,1062,6
645,1,0,210000000,14,15000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"The apartment is located in the 5th District of Budapest. The apartment is situated on the 2rd floor of a beautiful classical building with elevator. The apartment consists of a bright, centrally located living room , a large, fully-equipped kitchen, livingroom, 3 bedroom, 3 bathroom. The design furnitures is included in the price Despite its central location the apartment is very quiet.",19.05062567,47.49525996,1052,5
646,1,0,229000000,35,6542857.143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 350 sqm 3-storey house on a 2600 sqm plot at Szépvölgy (II.) with a wonderful view over the Buda hills. The house has been built in 2000, it has a streetview besides the nice panoramic view. It consists of 5 bedrooms, 2 living rooms with open plan kitchen, 2 bathrooms, a separate toilet and a large terrace. The ground floor used to use as an office before, in this way it is ideal to use for that purpose.",19.00075997,47.54414945,1025,2
647,1,0,84900000,7,12128571.43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 77 sqm renovated property in Erzsébet körút close to Madách színház. The property is on the 4th floor in a good condition building which has an elevator. The street facing property consists of 2 bedrooms, living room with open kitchen and 2 bathroom. Tram 4-6 only few minutes by walk so it could be greta opportunity for investment.",19.06608958,47.50253015,1073,7
648,1,0,69500000,10,6950000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a 106 sqm apartment in a good condition in the 9th district at Lónyay utca, not far from Corvinus Universtity of Budapest and Nehru Part. The property is located on the ground floor of the classical styled nice apartment. The windows of the property look at the inner courtyard. In the property there is a big bedroom, 2 gallery bedrooms, a living room, a kitchen and bathroom. The heating is provided by gas cirko heating. Thanks to the location and proximity of universities it is a great opportunity for investment and home.",19.06442531,47.48346318,1093,9
